Name,Province,Station ID,First Year,Last Year
CHAMOUCHOUANE,QUEBEC,26797,1994,2022
CHAPAIS,QUEBEC,27443,2001,2022
CHARLEVOIX (MRC),QUEBEC,27442,1997,2022
CHARTERIS,QUEBEC,5584,1980,2022
CHELSEA,QUEBEC,5585,1927,2022
CHENEVILLE,QUEBEC,5586,1964,2022
CHEVERY,QUEBEC,8456,1992,2022
CHIBOUGAMAU CHAPAIS A,QUEBEC,53019,2014,2022
CHIBOUGAMAU-CHAPAIS,QUEBEC,54599,2017,2022
CHUTE-DES-PASSES,QUEBEC,5903,1960,2022
COATICOOK,QUEBEC,5339,1949,2022
COTEAU DU LAC,QUEBEC,5217,1966,2022
DANVILLE,QUEBEC,5345,1871,2022
DESCHAMBAULT,QUEBEC,5220,1971,2022
DESCHAMBAULT,QUEBEC,27325,1997,2022
DRUMMONDVILLE,QUEBEC,5348,1913,2022
EASTMAIN RIVER A,QUEBEC,52605,2011,2022
EASTMAIN RIVER A,QUEBEC,53338,2014,2022
FARNHAM,QUEBEC,5358,1917,2022
FLEURY,QUEBEC,5361,1967,2022
FORET MONTMORENCY RCS,QUEBEC,32413,2003,2022
FORTIERVILLE,QUEBEC,5362,1973,2022
FRELIGHSBURG,QUEBEC,10815,1993,2022
GASPE A,QUEBEC,51297,2013,2022
GASPE A,QUEBEC,54299,2016,2022
GASPE AIRPORT,QUEBEC,54918,2019,2022
GRANBY,QUEBEC,5369,1948,2022
GRANBY,QUEBEC,42013,2003,2022
GRANDES-BERGERONNES,QUEBEC,54698,2018,2022
HAVRE ST. PIERRE,QUEBEC,48970,2010,2022
HEATH POINT,QUEBEC,8675,1992,2022
HEMMINGFORD FOUR WINDS,QUEBEC,5373,1960,2022
HIGH FALLS,QUEBEC,27717,1999,2022
ILE AUX GRUES,QUEBEC,10247,1994,2022
ILE AUX PERROQUETS,QUEBEC,10937,1994,2022
ILE BICQUETTE,QUEBEC,10938,1994,2022
ILE D'ORLEANS,QUEBEC,8989,1992,2022
ILE ROUGE,QUEBEC,8674,1993,2022
ILES DE LA MADELEINE,QUEBEC,10763,1993,2022
ILES DE LA MADELEINE A,QUEBEC,51139,2013,2022
ILES DE LA MADELEINE A,QUEBEC,53002,2014,2022
INUKJUAK,QUEBEC,30166,2008,2022
INUKJUAK A,QUEBEC,48974,2011,2022
IVUJIVIK A,QUEBEC,54065,2015,2022
IVUJIVIK A,QUEBEC,54066,2018,2022
JONQUIERE,QUEBEC,5911,1963,2022
KANGIQSUALUJJUAQ A,QUEBEC,54073,2015,2022
KANGIQSUALUJJUAQ A,QUEBEC,54074,2018,2022
KANGIQSUJUAQ A,QUEBEC,54061,2015,2022
KANGIQSUJUAQ A,QUEBEC,54062,2018,2022
KANGIRSUK A,QUEBEC,54071,2015,2022
KANGIRSUK A,QUEBEC,54072,2018,2022
KUUJJUAQ A,QUEBEC,52179,2014,2022
KUUJJUARAPIK,QUEBEC,53978,2015,2022
KUUJJUARAPIK A,QUEBEC,52201,2014,2022
LA BAIE,QUEBEC,27315,1997,2022
LA GRANDE 4 A,QUEBEC,49648,2011,2022
LA GRANDE IV,QUEBEC,44204,2005,2022
LA GRANDE RIVIERE A,QUEBEC,50822,2012,2022
LA MACAZA,QUEBEC,5599,1976,2022
LA POCATIERE,QUEBEC,26893,1996,2022
LA TUQUE,QUEBEC,10875,1994,2022
LAC AUX SABLES,QUEBEC,5203,1964,2022
LAC BENOIT,QUEBEC,26778,1994,2022
LAC BERRY,QUEBEC,6005,1973,2022
LAC EON,QUEBEC,8404,1993,2022
LAC HUMQUI,QUEBEC,5803,1972,2022
LAC MEGANTIC 2,QUEBEC,5385,1963,2022
LAC MEMPHREMAGOG,QUEBEC,10801,1994,2022
LAC SAINT-PIERRE,QUEBEC,10975,1994,2022
L'ACADIE,QUEBEC,10843,1994,2022
LACHUTE,QUEBEC,5594,1963,2022
LAPRAIRIE,QUEBEC,5389,1963,2022
L'ASSOMPTION,QUEBEC,5237,1930,2022
LATERRIERE,QUEBEC,30722,2001,2022
LAURIERVILLE,QUEBEC,5392,1963,2022
LAUZON,QUEBEC,5393,1978,2022
LEMIEUX,QUEBEC,29714,1999,2022
LENNOXVILLE,QUEBEC,5397,1888,2022
LES BUISSONS,QUEBEC,5701,1973,2022
LES CEDRES,QUEBEC,5239,1913,2022
L'ETAPE,QUEBEC,10871,1993,2022
LINGWICK,QUEBEC,5398,1952,2022
LONGUE-POINTE-DE-MINGAN,QUEBEC,10977,1994,2022
LOUISEVILLE,QUEBEC,5243,1967,2022
LOURDES DE BLANC SABLON A,QUEBEC,53140,2014,2022
LOURDES DE BLANC SABLON A,QUEBEC,54298,2016,2022
LUSKVILLE,QUEBEC,5604,1980,2022
MAGOG,QUEBEC,5401,1948,2022
MANIWAKI AIRPORT,QUEBEC,5606,1972,2022
MANOUANE EST,QUEBEC,26798,1994,2022
MARIEVILLE,QUEBEC,5406,1960,2022
MATAGAMI,QUEBEC,10791,1992,2022
MATAGAMI A,QUEBEC,49491,2011,2022
MCTAVISH,QUEBEC,10761,1994,2022
MISTOOK,QUEBEC,10797,1994,2022
MONT BRUN,QUEBEC,5988,1980,2022
MONT JOLI A,QUEBEC,50841,2013,2022
MONT STE-ANNE,QUEBEC,43184,2005,2022
MONT-JOLI,QUEBEC,54118,2015,2022
MONTREAL INTL A,QUEBEC,51157,2013,2022
MONTREAL MIRABEL INTL A,QUEBEC,49608,2012,2022
MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,QUEBEC,30165,2002,2022
MONTREAL/ST-HUBERT,QUEBEC,48374,2009,2022
NANTES,QUEBEC,54938,2019,2022
NATASHQUAN A,QUEBEC,48971,2010,2022
NATASHQUAN AIRPORT,QUEBEC,30168,2008,2022
NEW CARLISLE 1,QUEBEC,10898,1993,2022
NEW RICHMOND EAST,QUEBEC,54559,2017,2022
NICOLET,QUEBEC,10732,1993,2022
NORMANDIN,QUEBEC,10872,1993,2022
NOTRE DAME DE LA PAIX,QUEBEC,5619,1979,2022
OKA,QUEBEC,5248,1937,2022
ONATCHIWAY,QUEBEC,27294,1997,2022
ORMSTOWN,QUEBEC,5429,1962,2022
OTTAWA GATINEAU A,QUEBEC,50719,2012,2022
OTTAWA GATINEAU A,QUEBEC,53001,2014,2022
PARC NATIONAL DES PINGUALUIT,QUEBEC,48228,2009,2022
PARENT,QUEBEC,5966,1943,2022
PIERREVILLE,QUEBEC,5432,1980,2022
POINTE CLAVEAU,QUEBEC,10964,1994,2022
POINTE DE L'ISLET,QUEBEC,10966,1994,2022
POINTE NOIRE CS,QUEBEC,27326,1997,2022
POINTE-AU-PERE (INRS),QUEBEC,27194,1996,2022
POINTE-DES-MONTS,QUEBEC,9029,1992,2022
PORT-MENIER,QUEBEC,8536,1992,2022
PUVIRNITUQ A,QUEBEC,52038,2014,2022
QUAQTAQ A,QUEBEC,54059,2015,2022
QUAQTAQ A,QUEBEC,54060,2018,2022
QUEBEC INTL A,QUEBEC,51457,2013,2022
QUEBEC/JEAN LESAGE INTL,QUEBEC,26892,1992,2022
RICHMOND,QUEBEC,5440,1871,2022
RIGAUD,QUEBEC,5252,1963,2022
RIMOUSKI,QUEBEC,5836,1952,2022
RIVIERE AU TONNERRE,QUEBEC,5650,1965,2022
RIVIERE AUX FEUILLES,QUEBEC,44143,2005,2022
RIVIERE DES PRAIRIES,QUEBEC,5441,1973,2022
RIVIERE VERTE OUEST,QUEBEC,5254,1966,2022
RIVIERE-DU-LOUP,QUEBEC,8539,1992,2022
ROBERVAL A,QUEBEC,52080,2014,2022
ROBERVAL A,QUEBEC,54300,2016,2022
ROUYN,QUEBEC,10849,1994,2022
ROUYN-NORANDA A,QUEBEC,50090,2012,2022
SAINT MICHEL,QUEBEC,5861,1978,2022
SAINT-CAMILLE-DE-LELLIS,QUEBEC,55158,2020,2022
SAINT-GERMAIN-DE-GRANTHAM,QUEBEC,47587,2008,2022
SAINT-MICHEL-DES-SAINTS,QUEBEC,48188,2009,2022
SALLUIT,QUEBEC,52378,2014,2022
SALLUIT A,QUEBEC,54063,2015,2022
SALLUIT A,QUEBEC,54064,2018,2022
SAWYERVILLE NORD,QUEBEC,5526,1961,2022
SCHEFFERVILLE A,QUEBEC,49649,2012,2022
SCHEFFERVILLE COTE-NORD,QUEBEC,54878,2019,2022
SCOTT,QUEBEC,5527,1950,2022
SEPT-ILES,QUEBEC,42683,2002,2022
SEPT-ILES A,QUEBEC,52199,2014,2022
SHAWINIGAN,QUEBEC,27646,1998,2022
SHERBROOKE,QUEBEC,48371,2009,2022
SOREL,QUEBEC,5532,1914,2022
ST ALBAN,QUEBEC,5255,1949,2022
ST ALEXIS DES MONTS,QUEBEC,5256,1963,2022
ST AMBROISE,QUEBEC,5936,1954,2022
ST ANICET,QUEBEC,5448,1960,2022
ST BERNARD DE LACOLLE,QUEBEC,5452,1973,2022
ST CAMILLE,QUEBEC,5846,1963,2022
ST CAMILLE WOLFE,QUEBEC,5300,1975,2022
ST CHARLES DE MANDEVILLE,QUEBEC,5262,1921,2022
ST COME DE LINIERE,QUEBEC,5457,1965,2022
ST EPHREM,QUEBEC,5462,1929,2022
ST GEORGES,QUEBEC,5485,1963,2022
ST HIPPOLYTE,QUEBEC,5630,1961,2022
ST HYACINTHE 2,QUEBEC,5492,1963,2022
ST JEAN DE CHERBOURG,QUEBEC,5857,1963,2022
ST JEROME,QUEBEC,5631,1932,2022
ST LUDGER,QUEBEC,5500,1964,2022
ST MALO D AUCKLAND,QUEBEC,5502,1949,2022
ST MICHEL DES SAINTS,QUEBEC,5969,1966,2022
ST NARCISSE,QUEBEC,5281,1973,2022
ST PIERRE DE BROUGHTON,QUEBEC,5509,1965,2022
ST PRIME,QUEBEC,5940,1980,2022
ST PROSPER,QUEBEC,5510,1963,2022
ST SEVERIN,QUEBEC,5516,1964,2022
ST-ANICET 1,QUEBEC,10982,1994,2022
STE ANNE DE LA PERADE,QUEBEC,5257,1949,2022
STE ANNE DU LAC,QUEBEC,5627,1963,2022
STE BEATRIX,QUEBEC,5259,1974,2022
STE CHRISTINE,QUEBEC,5266,1950,2022
STE LUCIE,QUEBEC,5858,1963,2022
STE MARTINE,QUEBEC,5503,1963,2022
STE-ANNE-DE-BELLEVUE 1,QUEBEC,10873,1993,2022
STE-CLOTILDE,QUEBEC,10762,1993,2022
STE-FOY (U. LAVAL),QUEBEC,27377,1996,2022
ST-JOVITE,QUEBEC,10868,1994,2022
SUTTON,QUEBEC,5538,1978,2022
TASIUJAQ A,QUEBEC,54018,2012,2022
TASIUJAQ A,QUEBEC,54019,2018,2022
THETFORD MINES,QUEBEC,5542,1960,2022
THETFORD MINES RCS,QUEBEC,45309,2006,2022
TROIS RIVIERES A,QUEBEC,51698,2013,2022
TROIS RIVIERES A-2,QUEBEC,52138,2014,2022
TROIS-RIVIERES,QUEBEC,10764,1993,2022
TROIS-RIVIERES,QUEBEC,8321,1963,2022
UMIUJAQ A,QUEBEC,54070,2018,2022
UMIUJAQ A,QUEBEC,54069,2015,2022
VAL D'OR A,QUEBEC,49390,2011,2022
VAL D'OR A,QUEBEC,50720,2012,2022
VALCARTIER A,QUEBEC,29452,2000,2022
VALCARTIER A,QUEBEC,5293,1978,2022
VAL-D'OR,QUEBEC,30172,2008,2022
VAL-D'OR A,QUEBEC,6081,1951,2022
VERCHERES,QUEBEC,5564,1963,2022
WASKAGANISH A,QUEBEC,52081,2014,2022
WASKAGANISH A,QUEBEC,53018,2014,2022
WEMINDJI A,QUEBEC,53158,2014,2022
WEMINDJI A,QUEBEC,53159,2014,2022
WRIGHT,QUEBEC,5642,1967,2022
CAUSAPSCAL,QUEBEC,5785,1913,2021
CHATEAU RICHER,QUEBEC,5674,1980,2021
GEORGEVILLE,QUEBEC,5368,1951,2021
HEROUXVILLE,QUEBEC,5225,1966,2021
MOBILE UPPER AIR STATION-QUEBEC,QUEBEC,47888,2014,2021
RIVIERE-DU-LOUP / ST-ANTONIN,QUEBEC,43165,2005,2021
SABREVOIS,QUEBEC,5444,1975,2021
ST COME,QUEBEC,5268,1950,2021
ST NAZAIRE,QUEBEC,5506,1973,2021
BEAUSEJOUR,QUEBEC,5315,1975,2020
AMQUI,QUEBEC,26887,1995,2019
LAC MEGANTIC,QUEBEC,51638,2013,2019
VALLEYFIELD,QUEBEC,5562,1952,2019
CHARLEVOIX A,QUEBEC,8455,1994,2018
LA GRANDE IV A,QUEBEC,6038,1985,2018
LAC STE CROIX,QUEBEC,5918,1958,2018
MANIWAKI UA,QUEBEC,5607,1953,2018
NICOLET,QUEBEC,5426,1913,2018
PERIBONCA,QUEBEC,5929,1951,2018
SCHEFFERVILLE,QUEBEC,30164,2005,2018
ST JACQUES,QUEBEC,5274,1957,2018
ST SEBASTIEN,QUEBEC,5514,1963,2018
ST THEOPHILE,QUEBEC,5519,1950,2018
ST WENCESLAS,QUEBEC,5522,1979,2018
VALLEE JONCTION,QUEBEC,5545,1965,2018
QUEBEC/JEAN LESAGE INTL A,QUEBEC,5251,1943,2017
SEPT-ILES UA,QUEBEC,8486,2002,2017
AUTEUIL,QUEBEC,5313,1983,2016
CHIBOUGAMAU CHAPAIS A,QUEBEC,6029,1982,2016
CHIBOUGAMAU CHAPAIS A,QUEBEC,52603,2014,2016
IBERVILLE,QUEBEC,5376,1963,2016
NOTRE DAME DES BOIS,QUEBEC,5428,1962,2016
SHERBROOKE A,QUEBEC,5530,1962,2016
ST AMABLE,QUEBEC,5447,1980,2016
ST FLAVIEN,QUEBEC,5464,1963,2016
ST JANVIER,QUEBEC,5275,1973,2016
STE MADELEINE,QUEBEC,5501,1979,2016
STE ROSE DU NORD,QUEBEC,5738,1973,2016
VARENNES,QUEBEC,26856,1994,2016
AKULIVIK A,QUEBEC,10789,1992,2015
AUPALUK A,QUEBEC,10855,1992,2015
GODBOUT,QUEBEC,5686,1971,2015
GRANDE ANSE,QUEBEC,5954,1982,2015
GRANDES BERGERONNES,QUEBEC,5687,1951,2015
IVUJIVIK A,QUEBEC,8660,1992,2015
KANGIQSUALUJJUAQ A,QUEBEC,10684,1992,2015
KANGIQSUJUAQ A,QUEBEC,10252,1992,2015
KANGIRSUK A,QUEBEC,10205,1992,2015
LA GRANDE III A,QUEBEC,8992,1994,2015
LAC BOUCHETTE,QUEBEC,5913,1949,2015
MILAN,QUEBEC,5411,1949,2015
MONTEBELLO (SEDBERGH),QUEBEC,5612,1956,2015
MONTREAL/ST-HUBERT A,QUEBEC,5490,1928,2015
NEMISCAU A,QUEBEC,8676,1994,2015
PHILIPSBURG,QUEBEC,5431,1950,2015
QUAQTAQ A,QUEBEC,10245,1989,2015
SALLUIT A,QUEBEC,10226,1969,2015
ST GUILLAUME,QUEBEC,5486,1963,2015
STE GENEVIEVE,QUEBEC,5484,1952,2015
TASIUJAQ A,QUEBEC,10856,1993,2015
UMIUJAQ A,QUEBEC,10878,1993,2015
BROME,QUEBEC,5325,1875,2014
EASTMAIN A,QUEBEC,9002,1992,2014
INUKJUAK A,QUEBEC,10204,1992,2014
KUUJJUAQ A,QUEBEC,6095,1947,2014
KUUJJUARAPIK A,QUEBEC,6083,1925,2014
LOURDES DE BLANC SABLON A,QUEBEC,5669,1970,2014
MONT LAURIER,QUEBEC,5615,1963,2014
PUVIRNITUQ A,QUEBEC,10877,1993,2014
ROBERVAL A,QUEBEC,5934,1957,2014
SEPT-ILES A,QUEBEC,5742,1944,2014
SHEENBORO,QUEBEC,5635,1948,2014
ST DONAT,QUEBEC,5269,1964,2014
ST FERDINAND,QUEBEC,5463,1965,2014
WASKAGANISH A,QUEBEC,10216,1992,2014
WEMINDJI A,QUEBEC,10212,1992,2014
GASPE A,QUEBEC,5794,1965,2013
ILES DE LA MADELEINE A,QUEBEC,5748,1978,2013
LA GRANDE IV A,QUEBEC,10798,2005,2013
MONT-JOLI A,QUEBEC,5814,1943,2013
MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,QUEBEC,5415,1941,2013
NOMININGUE,QUEBEC,5618,1913,2013
STE GERMAINE,QUEBEC,5854,1963,2013
GATINEAU A,QUEBEC,8375,1981,2012
LA GRANDE RIVIERE A,QUEBEC,6047,1976,2012
MONTREAL/MIRABEL INT'L A,QUEBEC,5616,1975,2012
RAPIDE DES JOACHIMS,QUEBEC,5993,1975,2012
ROUYN A,QUEBEC,6001,1950,2012
SHAWVILLE,QUEBEC,5633,1948,2012
CHAMPLAIN,QUEBEC,5211,1980,2011
HAVRE-SAINT-PIERRE A,QUEBEC,30130,2000,2011
JOLIETTE VILLE,QUEBEC,5230,1967,2011
INUKJUAK,QUEBEC,48268,2009,2010
MONTREAL/ST-HUBERT A,QUEBEC,30170,2004,2010
ROQUEMAURE,QUEBEC,10893,1994,2010
SCHEFFERVILLE A,QUEBEC,6098,1948,2010
SHERBROOKE A,QUEBEC,30171,2004,2010
STE THERESE OUEST,QUEBEC,5285,1961,2010
POINTE AU CHENE,QUEBEC,5623,1958,2009
ST-HENRI,QUEBEC,10799,1994,2009
TROIS RIVIERES AQUEDUC,QUEBEC,5201,1974,2009
BLANC-SABLON A (AUT),QUEBEC,30167,2008,2008
CHIBOUGAMAU-CHAPAIS A,QUEBEC,10865,1992,2008
COMMISSAIRE,QUEBEC,44786,2006,2008
DONNACONA 2,QUEBEC,5222,1952,2008
HAVRE-SAINT-PIERRE A,QUEBEC,5693,1983,2008
HUNTINGDON,QUEBEC,5374,1870,2008
MONTREAL-EST,QUEBEC,26855,1994,2008
NATASHQUAN A,QUEBEC,5715,1914,2008
VALCARTIER,QUEBEC,10965,1994,2008
BARRAGE ANGLIERS,QUEBEC,5976,1911,2007
CHARLESBOURG PARC ORLEAN,QUEBEC,5213,1971,2007
CHATHAM-BROWNSBURG,QUEBEC,43190,2004,2007
COVEY HILL,QUEBEC,42605,2004,2007
HOWICK,QUEBEC,42008,2003,2007
ILE CHARRON,QUEBEC,10790,1994,2007
L'ARTIFICE,QUEBEC,42009,2004,2007
LAUZON (AUT),QUEBEC,10248,1994,2007
MONT-ORFORD,QUEBEC,10892,1993,2007
PIEDMONT,QUEBEC,42014,2003,2007
RAWDON,QUEBEC,43189,2005,2007
RUISSEAU CRANBERRY,QUEBEC,42643,2004,2007
RUSSELTOWN,QUEBEC,42010,2003,2007
SAINT-ANDRE-AVELIN,QUEBEC,43103,2004,2007
SAINT-CELESTIN,QUEBEC,42603,2004,2007
SAINT-DENIS-DE-KAMOURASKA,QUEBEC,43681,2005,2007
SAINT-LIN-LAURENTIDES,QUEBEC,42903,2004,2007
SAINT-LOUIS,QUEBEC,43191,2005,2007
SAINT-POLYCARPE,QUEBEC,32462,2003,2007
BEAUHARNOIS,QUEBEC,42007,2003,2006
HARRINGTON,QUEBEC,43192,2004,2006
MASCOUCHE,QUEBEC,5244,1973,2006
RIGAUD 2,QUEBEC,41737,2003,2006
ROUGEMONT,QUEBEC,42011,2003,2006
SAINT-CHRYSOSTOME,QUEBEC,42784,2004,2006
SAINT-CONSTANT,QUEBEC,42783,2004,2006
SAINTE-SABINE,QUEBEC,42012,2003,2006
SAINT-MICHEL-DE-NAPIERVILLE,QUEBEC,42604,2004,2006
ST-GEDEON,QUEBEC,10796,1994,2006
BAIE-COMEAU A,QUEBEC,5662,1947,2005
HONFLEUR,QUEBEC,5801,1957,2005
LOCHABER,QUEBEC,43188,2004,2005
BAIE DES SABLES,QUEBEC,5757,1981,2004
BAIE JOHAN BEETZ,QUEBEC,5660,1965,2004
BAIE ST PAUL,QUEBEC,5664,1963,2004
BELLETERRE,QUEBEC,5978,1951,2004
CAPLAN,QUEBEC,5780,1947,2004
CHAPAIS 2,QUEBEC,6026,1962,2004
FALARDEAU,QUEBEC,5883,1979,2004
FERMONT,QUEBEC,5644,1976,2004
FONTENELLE,QUEBEC,5752,1972,2004
GRANDE VALLEE,QUEBEC,5797,1963,2004
HEMON,QUEBEC,5909,1963,2004
ILE AUX COUDRES,QUEBEC,5645,1968,2004
LA MALBAIE,QUEBEC,5699,1913,2004
LA MORANDIERE,QUEBEC,6048,1963,2004
LA SARRE,QUEBEC,6049,1951,2004
LA TUQUE,QUEBEC,5957,1911,2004
LADRIERE,QUEBEC,5753,1976,2004
LATULIPE,QUEBEC,5972,1971,2004
LEBEL SUR QUEVILLON,QUEBEC,6051,1967,2004
MATANE,QUEBEC,5810,1951,2004
MONTBEILLARD,QUEBEC,5987,1973,2004
MONTMAGNY,QUEBEC,5817,1963,2004
NOTRE DAME DU LAC,QUEBEC,5821,1963,2004
NOUVELLE,QUEBEC,5823,1969,2004
OTTER LAKE,QUEBEC,5621,1948,2004
PARENT S,QUEBEC,5965,1982,2004
PENTECOTE,QUEBEC,5718,1971,2004
PETIT SAGUENAY,QUEBEC,5720,1963,2004
PETITE RIV ST FRANCOIS,QUEBEC,5719,1972,2004
PORT DANIEL,QUEBEC,5832,1927,2004
POSTE MONTAGNAIS,QUEBEC,5722,1973,2004
REMIGNY,QUEBEC,5997,1971,2004
RIVIERE BLEUE,QUEBEC,5838,1950,2004
RIVIERE HEVA,QUEBEC,6069,1984,2004
SHAWINIGAN,QUEBEC,5290,1902,2004
ST ALEXIS DE MATAPEDIA,QUEBEC,5842,1964,2004
ST ARSENE,QUEBEC,5844,1963,2004
ST BRUNO KAMOURASKA,QUEBEC,5845,1964,2004
ST CLEMENT,QUEBEC,5848,1964,2004
ST ELZEAR DE BONAVENTURE,QUEBEC,5852,1948,2004
ST GUY,QUEBEC,5855,1963,2004
ST HILARION,QUEBEC,5653,1968,2004
ST LEON DE LABRECQUE,QUEBEC,5939,1963,2004
ST PAMPHILE,QUEBEC,5864,1950,2004
ST RENE DE MATANE,QUEBEC,5870,1973,2004
ST SIMEON,QUEBEC,5739,1968,2004
ST URBAIN,QUEBEC,5741,1957,2004
STE ANNE DES MONTS,QUEBEC,5843,1963,2004
STE ROSE DU DEGELIS,QUEBEC,5871,1932,2004
TADOUSSAC,QUEBEC,5745,1913,2004
TASCHEREAU,QUEBEC,6078,1951,2004
TRINITE DES MONTS,QUEBEC,5874,1950,2004
TROIS PISTOLES,QUEBEC,5875,1951,2004
VAL ST GILLES,QUEBEC,6080,1973,2004
VILLE MARIE,QUEBEC,6002,1913,2004
FORET MONTMORENCY,QUEBEC,5682,1965,2002
KIPAWA LANIEL,QUEBEC,5982,1920,2001
AMOS,QUEBEC,6019,1913,2000
BONNARD,QUEBEC,5893,1961,2000
L'ALVERNE,QUEBEC,5804,1977,1999
VILLEROY (STE-FRANCOISE),QUEBEC,10812,1993,1999
BORDER (AUT),QUEBEC,8668,1993,1998
JOUTEL,QUEBEC,6042,1973,1998
AMQUI,QUEBEC,5761,1957,1997
FERLAND,QUEBEC,5907,1971,1997
GRANDE RIVIERE,QUEBEC,5796,1963,1997
ST OCTAVE DE L'AVENIR,QUEBEC,5863,1963,1997
STE DOROTHEE,QUEBEC,5460,1963,1997
STE PERPETUE,QUEBEC,5867,1963,1997
WOBURN,QUEBEC,5571,1973,1997
BISHOPTON,QUEBEC,5319,1948,1996
CAP CHAT (AUT),QUEBEC,9000,1993,1996
CHUTE ST PHILIPPE,QUEBEC,5587,1972,1996
COROSSOL,QUEBEC,10246,1994,1996
FORESTVILLE,QUEBEC,5680,1963,1996
INUKJUAK UA,QUEBEC,6082,1921,1996
LA POCATIERE CDA,QUEBEC,5806,1899,1996
STE FOY (PIE XII),QUEBEC,5264,1972,1996
